TradeType,CountryOfDestinationName,Tariff,YearMonth,ChapterAndDescription,StatisticalQuantity,CustomsValue
Exports,United States,8062000,202301,08 - Fruit and nuts,204150.0,5611807
Exports,Zambia,8011110,202301,08 - Fruit and nuts,41.84,845
Exports,Eswatini,8061000,202301,08 - Fruit and nuts,1740.0,50860
Exports,Eswatini,8045010,202301,08 - Fruit and nuts,4495.0,16000
Exports,Eswatini,8051010,202301,08 - Fruit and nuts,80.0,160
Exports,Eswatini,8109010,202301,08 - Fruit and nuts,1740.0,5150
Exports,Eswatini,8093000,202301,08 - Fruit and nuts,150.0,410
Exports,Eswatini,8039010,202301,08 - Fruit and nuts,7960.0,14340
Exports,Eswatini,8041010,202301,08 - Fruit and nuts,600.0,1500
Exports,Eswatini,8011110,202301,08 - Fruit and nuts,605.0,39297
Exports,Eswatini,8081000,202301,08 - Fruit and nuts,300.0,5720
Exports,Eswatini,8072000,202301,08 - Fruit and nuts,8985.0,9425
Exports,Zambia,8011190,202301,08 - Fruit and nuts,24.16,1521
Exports,Netherlands,8045010,202301,08 - Fruit and nuts,5793.0,835765
Exports,Netherlands,8043010,202301,08 - Fruit and nuts,6625.0,380111
Exports,Netherlands,8071900,202301,08 - Fruit and nuts,16719.0,2103004
Exports,Netherlands,8062000,202301,08 - Fruit and nuts,9.45,447
Exports,Netherlands,8109090,202301,08 - Fruit and nuts,4802.0,419936
Exports,Netherlands,8029912,202301,08 - Fruit and nuts,9.5,449
Exports,Qatar,8041010,202301,08 - Fruit and nuts,1009.0,159733
Exports,Russian Federation,8093000,202301,08 - Fruit and nuts,3570.0,391469
Exports,Russian Federation,8091000,202301,08 - Fruit and nuts,3496.0,423551
Exports,Russian Federation,8094000,202301,08 - Fruit and nuts,1800.0,223873
Exports,Qatar,8109090,202301,08 - Fruit and nuts,5299.0,281747
Exports,Rwanda,8061000,202301,08 - Fruit and nuts,1480.0,35420
Exports,Saudi Arabia,8102000,202301,08 - Fruit and nuts,22493.53,5485680
Exports,Saudi Arabia,8043010,202301,08 - Fruit and nuts,1040.0,3888
Exports,Saudi Arabia,8045010,202301,08 - Fruit and nuts,277.0,2150
Exports,Saudi Arabia,8093000,202301,08 - Fruit and nuts,262.0,1117
Exports,Seychelles,8044010,202301,08 - Fruit and nuts,225.0,11250
Exports,Seychelles,8061000,202301,08 - Fruit and nuts,5912.0,401055
Exports,Seychelles,8055010,202301,08 - Fruit and nuts,67.0,3253
Exports,Seychelles,8043010,202301,08 - Fruit and nuts,1039.0,11893
Exports,Seychelles,8054010,202301,08 - Fruit and nuts,30.0,369
Exports,Seychelles,8051010,202301,08 - Fruit and nuts,40.0,1600
Exports,Seychelles,8052110,202301,08 - Fruit and nuts,24.0,591
Exports,Seychelles,8104000,202301,08 - Fruit and nuts,63.0,10300
Exports,Seychelles,8055090,202301,08 - Fruit and nuts,426.0,7629
Exports,Seychelles,8109090,202301,08 - Fruit and nuts,353.0,7100
Exports,Seychelles,8105000,202301,08 - Fruit and nuts,65.0,4450
Exports,Seychelles,8109010,202301,08 - Fruit and nuts,2282.0,206436
Exports,Singapore,8062000,202301,08 - Fruit and nuts,1.1,49
Exports,Singapore,8102000,202301,08 - Fruit and nuts,4874.16,1160658
Exports,Singapore,8093000,202301,08 - Fruit and nuts,2281.0,193032
Exports,Singapore,8104000,202301,08 - Fruit and nuts,829.0,90405
Exports,Sweden,8062000,202301,08 - Fruit and nuts,4.2,1732
Exports,Singapore,8045010,202301,08 - Fruit and nuts,543.0,17632
Exports,Singapore,8109010,202301,08 - Fruit and nuts,2829.0,320132
Exports,Unclassified,8042090,202301,08 - Fruit and nuts,8.0,1665
Exports,Uganda,8061000,202301,08 - Fruit and nuts,75467.0,1119961
Exports,Uganda,8083000,202301,08 - Fruit and nuts,6236.0,27000
Exports,Uganda,8104000,202301,08 - Fruit and nuts,250.0,4649
Exports,Uganda,8101000,202301,08 - Fruit and nuts,120.0,2615
Exports,Uganda,8109090,202301,08 - Fruit and nuts,61458.0,795275
Exports,Uganda,8109010,202301,08 - Fruit and nuts,952.0,19852
Exports,Uganda,8105000,202301,08 - Fruit and nuts,825.0,18189
Exports,United States,8109010,202301,08 - Fruit and nuts,70958.0,3431106
Exports,United States,8062000,202301,08 - Fruit and nuts,11.02,197
Exports,United States,8026200,202301,08 - Fruit and nuts,1528.0,440747
Exports,United States,8043090,202301,08 - Fruit and nuts,1172.0,104479
Exports,United States,8109090,202301,08 - Fruit and nuts,5424.0,567425
Exports,Viet Nam,8061000,202301,08 - Fruit and nuts,10218.0,1049582
Exports,Botswana,8052110,202301,08 - Fruit and nuts,1547.0,21449
Exports,Botswana,8092900,202301,08 - Fruit and nuts,1339.5,25031
Exports,United Arab Emirates,8041010,202301,08 - Fruit and nuts,1408.0,199544
Exports,United Arab Emirates,8045010,202301,08 - Fruit and nuts,1800.0,99777
Exports,United Arab Emirates,8061000,202301,08 - Fruit and nuts,11477.0,135000
Exports,United Arab Emirates,8103000,202301,08 - Fruit and nuts,2.4,17
Exports,United Kingdom,8011110,202301,08 - Fruit and nuts,305.3,970
Exports,United Arab Emirates,8043090,202301,08 - Fruit and nuts,1582.0,6220
Exports,United Arab Emirates,8043010,202301,08 - Fruit and nuts,16983.25,211751
Exports,United Arab Emirates,8072000,202301,08 - Fruit and nuts,3228.5,70890
Exports,United Arab Emirates,8091000,202301,08 - Fruit and nuts,14339.0,1255420
Exports,United Arab Emirates,8102000,202301,08 - Fruit and nuts,40766.66,10624657
Exports,United Arab Emirates,8109010,202301,08 - Fruit and nuts,16854.0,961176
Exports,United Arab Emirates,8109090,202301,08 - Fruit and nuts,8420.2,557665
Exports,United Arab Emirates,8093000,202301,08 - Fruit and nuts,10060.0,800800
Exports,Canada,8109010,202301,08 - Fruit and nuts,11.0,2967
Exports,Democratic Republic Of Congo,8045090,202301,08 - Fruit and nuts,40.79,1588
Exports,Democratic Republic Of Congo,8051010,202301,08 - Fruit and nuts,9.98,360
Exports,Democratic Republic Of Congo,8094000,202301,08 - Fruit and nuts,191.42,3000
Exports,Democratic Republic Of Congo,8061000,202301,08 - Fruit and nuts,5.96,174
Exports,Democratic Republic Of Congo,8045010,202301,08 - Fruit and nuts,35.44,1242
Exports,Democratic Republic Of Congo,8044090,202301,08 - Fruit and nuts,6.0,172
Exports,Democratic Republic Of Congo,8109090,202301,08 - Fruit and nuts,2005.92,83888
Exports,Switzerland,8043010,202301,08 - Fruit and nuts,1192.7,60642
Exports,Switzerland,8109010,202301,08 - Fruit and nuts,3880.8,452591
Exports,Switzerland,8109090,202301,08 - Fruit and nuts,1.0,19
Exports,Germany,8109010,202301,08 - Fruit and nuts,62362.6,5420487
Exports,Germany,8043010,202301,08 - Fruit and nuts,242.0,1920
Exports,Botswana,8013200,202301,08 - Fruit and nuts,12.0,948
Exports,Botswana,8011110,202301,08 - Fruit and nuts,12.18,718
Exports,Botswana,8011210,202301,08 - Fruit and nuts,401.0,8674
Exports,Botswana,8011190,202301,08 - Fruit and nuts,138.0,3808
Exports,Botswana,8011110,202301,08 - Fruit and nuts,386.98,20015
Exports,Botswana,8012100,202301,08 - Fruit and nuts,13.0,3925
Exports,Botswana,8013200,202301,08 - Fruit and nuts,1301.39,99397
Exports,Botswana,8013100,202301,08 - Fruit and nuts,11.0,5315
Exports,Botswana,8029912,202301,08 - Fruit and nuts,41.0,2446
Exports,Botswana,8029100,202301,08 - Fruit and nuts,6.0,1005
Exports,Botswana,8021200,202301,08 - Fruit and nuts,312.67,32460
Exports,Spain,8062000,202301,08 - Fruit and nuts,4.2,164
Exports,Botswana,8031090,202301,08 - Fruit and nuts,59764.46,638921
Exports,Botswana,8029990,202301,08 - Fruit and nuts,76.8,13982
Exports,Botswana,8031010,202301,08 - Fruit and nuts,384274.97,3817570
Exports,Egypt,8102000,202301,08 - Fruit and nuts,1260.0,274817
Exports,Botswana,8042090,202301,08 - Fruit and nuts,18.51,1844
Exports,Botswana,8043010,202301,08 - Fruit and nuts,56268.77,508357
Exports,Botswana,8044010,202301,08 - Fruit and nuts,16930.5,859577
Exports,Botswana,8043090,202301,08 - Fruit and nuts,2253.07,12590
Exports,Ethiopia,8055010,202301,08 - Fruit and nuts,520.0,7956
Exports,Botswana,8044090,202301,08 - Fruit and nuts,524.2,24855
Exports,Ethiopia,8043090,202301,08 - Fruit and nuts,2451.0,34314
Exports,Ethiopia,8071100,202301,08 - Fruit and nuts,2860.0,71798
Exports,Ethiopia,8061000,202301,08 - Fruit and nuts,672.0,22827
Exports,Ethiopia,8055090,202301,08 - Fruit and nuts,1450.0,21726
Exports,Ethiopia,8071900,202301,08 - Fruit and nuts,4629.0,106168
Exports,Botswana,8051090,202301,08 - Fruit and nuts,6003.82,60303
Exports,Botswana,8052110,202301,08 - Fruit and nuts,442.2,10344
Exports,Botswana,8052210,202301,08 - Fruit and nuts,1868.8,84151
Exports,Ethiopia,8043010,202301,08 - Fruit and nuts,9882.0,139373
Exports,Ethiopia,8083000,202301,08 - Fruit and nuts,1114.0,26004
Exports,Ethiopia,8109090,202301,08 - Fruit and nuts,1759.0,42298
Exports,Ethiopia,8094000,202301,08 - Fruit and nuts,157.0,3690
Exports,Ethiopia,8104000,202301,08 - Fruit and nuts,2.0,70
Exports,Ethiopia,8092900,202301,08 - Fruit and nuts,2.0,100
Exports,Ethiopia,8081000,202301,08 - Fruit and nuts,1080.0,19081
Exports,Ethiopia,8093000,202301,08 - Fruit and nuts,4.0,180
Exports,Ethiopia,8109010,202301,08 - Fruit and nuts,2.0,70
Exports,Botswana,8054010,202301,08 - Fruit and nuts,2624.0,86186
Exports,Botswana,8059010,202301,08 - Fruit and nuts,240.0,6968
Exports,Botswana,8061000,202301,08 - Fruit and nuts,122718.61,3261928
Exports,Botswana,8062000,202301,08 - Fruit and nuts,1023.12,74828
Exports,Botswana,8091000,202301,08 - Fruit and nuts,2730.7,83011
Exports,Botswana,8092100,202301,08 - Fruit and nuts,17.05,1896
Exports,Botswana,8092900,202301,08 - Fruit and nuts,901.04,26912
Exports,Botswana,8109010,202301,08 - Fruit and nuts,6608.56,215384
Exports,Botswana,8109090,202301,08 - Fruit and nuts,33524.69,674339
Exports,Botswana,8111010,202301,08 - Fruit and nuts,414.0,41480
Exports,France,8043010,202301,08 - Fruit and nuts,26951.0,1516204
Exports,Botswana,8111090,202301,08 - Fruit and nuts,120.0,5851
Exports,France,8109010,202301,08 - Fruit and nuts,24340.0,2190429
Exports,Botswana,8131000,202301,08 - Fruit and nuts,70.35,6303
Exports,France,8071900,202301,08 - Fruit and nuts,2431.0,233695
Exports,Botswana,8112010,202301,08 - Fruit and nuts,245.5,14795
Exports,France,8103000,202301,08 - Fruit and nuts,1.62,18
Exports,Botswana,8132000,202301,08 - Fruit and nuts,1474.53,88046
Exports,Botswana,8129090,202301,08 - Fruit and nuts,221.08,12932
Exports,Botswana,8133000,202301,08 - Fruit and nuts,195.24,15072
Exports,Botswana,8134000,202301,08 - Fruit and nuts,6365.05,241882
Exports,Botswana,8011290,202301,08 - Fruit and nuts,82.16,7480
Exports,Botswana,8011905,202301,08 - Fruit and nuts,1393.0,56919
Exports,Botswana,8011910,202301,08 - Fruit and nuts,420.0,9100
Exports,Botswana,8011990,202301,08 - Fruit and nuts,51.86,3519
Exports,Botswana,8012200,202301,08 - Fruit and nuts,26.12,3552
Exports,Botswana,8025100,202301,08 - Fruit and nuts,60.0,13875
Exports,Botswana,8025200,202301,08 - Fruit and nuts,296.7,25147
Exports,Botswana,8026100,202301,08 - Fruit and nuts,10.0,1900
Exports,United Kingdom,8071900,202301,08 - Fruit and nuts,104054.0,8148488
Exports,Botswana,8026200,202301,08 - Fruit and nuts,44.84,5961
Exports,United Kingdom,8062000,202301,08 - Fruit and nuts,1.66,25
Exports,Botswana,8039010,202301,08 - Fruit and nuts,157927.92,1594141
Exports,United Kingdom,8102000,202301,08 - Fruit and nuts,17841.99,3648955
Exports,Democratic Republic Of Congo,8093000,202301,08 - Fruit and nuts,6.0,493
Exports,Botswana,8041090,202301,08 - Fruit and nuts,2500.68,83661
Exports,United Kingdom,8135000,202301,08 - Fruit and nuts,0.19,40
Exports,Democratic Republic Of Congo,8011990,202301,08 - Fruit and nuts,91.0,3469
Exports,Botswana,8039090,202301,08 - Fruit and nuts,5844.2,89160
Exports,Botswana,8041010,202301,08 - Fruit and nuts,12847.5,251326
Exports,Botswana,8042010,202301,08 - Fruit and nuts,2421.0,91772
Exports,Botswana,8051010,202301,08 - Fruit and nuts,43544.68,490826
Exports,Botswana,8045090,202301,08 - Fruit and nuts,4335.59,287719
Exports,Botswana,8045010,202301,08 - Fruit and nuts,447562.1,2712479
Exports,Malawi,8055090,202301,08 - Fruit and nuts,105.75,5850
Exports,Botswana,8055010,202301,08 - Fruit and nuts,16848.39,278922
Exports,United Kingdom,8051010,202301,08 - Fruit and nuts,669.0,74573
Exports,Malawi,8051010,202301,08 - Fruit and nuts,500.2,7920
Exports,Malawi,8061000,202301,08 - Fruit and nuts,712.22,39400
Exports,Malawi,8071100,202301,08 - Fruit and nuts,4.52,2500
Exports,Malawi,8094000,202301,08 - Fruit and nuts,415.76,23000
Exports,Malawi,8093000,202301,08 - Fruit and nuts,657.99,36400
Exports,Malawi,8081000,202301,08 - Fruit and nuts,186.01,10290
Exports,Tanzania,8061000,202301,08 - Fruit and nuts,18529.0,223380
Exports,United Kingdom,8029990,202301,08 - Fruit and nuts,2.0,19
Exports,United Kingdom,8044010,202301,08 - Fruit and nuts,36.0,341
Exports,United Kingdom,8043090,202301,08 - Fruit and nuts,2259.0,134730
Exports,United Kingdom,8043010,202301,08 - Fruit and nuts,726.0,61137
Exports,United Kingdom,8045010,202301,08 - Fruit and nuts,75776.0,6133776
Exports,United Kingdom,8109010,202301,08 - Fruit and nuts,9851.0,1038971
Exports,United Kingdom,8109090,202301,08 - Fruit and nuts,1.0,22
Exports,Tanzania,8083000,202301,08 - Fruit and nuts,1150.0,10400
Exports,Ghana,8104000,202301,08 - Fruit and nuts,83.98,2700
Exports,Botswana,8059090,202301,08 - Fruit and nuts,135.51,13647
Exports,Tanzania,8081000,202301,08 - Fruit and nuts,15081.0,137130
Exports,Botswana,8055090,202301,08 - Fruit and nuts,141.0,2714
Exports,Botswana,8072000,202301,08 - Fruit and nuts,13419.17,299696
Exports,Botswana,8071900,202301,08 - Fruit and nuts,12703.37,298977
Exports,Botswana,8071100,202301,08 - Fruit and nuts,242.48,7534
Exports,Botswana,8083000,202301,08 - Fruit and nuts,80211.16,1024619
Exports,Botswana,8103000,202301,08 - Fruit and nuts,201.0,17797
Exports,Botswana,8105000,202301,08 - Fruit and nuts,1760.63,117726
Exports,Ghana,8105000,202301,08 - Fruit and nuts,4.26,129
Exports,Ghana,8071900,202301,08 - Fruit and nuts,22.9,687
Exports,Botswana,8081000,202301,08 - Fruit and nuts,577156.22,6894672
Exports,Ghana,8093000,202301,08 - Fruit and nuts,20.01,607
Exports,Botswana,8104000,202301,08 - Fruit and nuts,5395.1,267795
Exports,Tanzania,8109090,202301,08 - Fruit and nuts,1994.0,23300
Exports,Ghana,8102000,202301,08 - Fruit and nuts,24.37,738
Exports,Botswana,8106000,202301,08 - Fruit and nuts,10.0,1025
Exports,Tanzania,8092900,202301,08 - Fruit and nuts,300.0,2500
Exports,Ghana,8101000,202301,08 - Fruit and nuts,319.97,9856
Exports,Botswana,8119085,202301,08 - Fruit and nuts,54.54,3281
Exports,Tanzania,8052110,202301,08 - Fruit and nuts,738.0,6150
Exports,Ghana,8094000,202301,08 - Fruit and nuts,215.48,6552
Exports,Botswana,8112090,202301,08 - Fruit and nuts,204.15,11112
Exports,Tanzania,8054010,202301,08 - Fruit and nuts,379.0,3164
Exports,Ghana,8103000,202301,08 - Fruit and nuts,6.49,209
Exports,Botswana,8119090,202301,08 - Fruit and nuts,302.25,15726
Exports,Tanzania,8055010,202301,08 - Fruit and nuts,1363.0,11385
Exports,Ghana,8109090,202301,08 - Fruit and nuts,53.0,32051
Exports,Botswana,8121000,202301,08 - Fruit and nuts,300.0,3000
Exports,Ghana,8055010,202301,08 - Fruit and nuts,965.0,10480
Exports,Botswana,8135000,202301,08 - Fruit and nuts,6350.72,491198
Exports,Ghana,8044090,202301,08 - Fruit and nuts,5.55,159
Exports,Ghana,8083000,202301,08 - Fruit and nuts,4.6,132
Exports,Tanzania,8059010,202301,08 - Fruit and nuts,3863.0,24500
Exports,Tanzania,8051010,202301,08 - Fruit and nuts,3278.0,23400
Exports,Hong Kong,8093000,202301,08 - Fruit and nuts,1905.0,92000
Exports,Hong Kong,8135000,202301,08 - Fruit and nuts,45.98,7910
Exports,Hong Kong,8109090,202301,08 - Fruit and nuts,4.0,9
Exports,Zambia,8021200,202301,08 - Fruit and nuts,3.84,1486
Exports,Zambia,8025200,202301,08 - Fruit and nuts,19.63,2285
Exports,Zambia,8023200,202301,08 - Fruit and nuts,41.05,6561
Exports,Zambia,8013200,202301,08 - Fruit and nuts,76.37,17059
Exports,Zambia,8041010,202301,08 - Fruit and nuts,28.31,3582
Exports,Zambia,8129090,202301,08 - Fruit and nuts,753.91,47689
Exports,Zambia,8119090,202301,08 - Fruit and nuts,14.0,987
Exports,Lesotho,8013200,202301,08 - Fruit and nuts,3.0,248
Exports,Zambia,8134000,202301,08 - Fruit and nuts,115.59,14417
Exports,Zambia,8132000,202301,08 - Fruit and nuts,6.0,1138
Exports,Israel,8044090,202301,08 - Fruit and nuts,35.0,564
Exports,Lesotho,8013200,202301,08 - Fruit and nuts,35.49,10142
Exports,India,8045010,202301,08 - Fruit and nuts,1236.0,74335
Exports,Lesotho,8021200,202301,08 - Fruit and nuts,22.32,5851
Exports,Zambia,8133000,202301,08 - Fruit and nuts,9.06,312
Exports,Lesotho,8025200,202301,08 - Fruit and nuts,2.56,1110
Exports,Kenya,8081000,202301,08 - Fruit and nuts,123915.64,862660
Exports,Zambia,8011110,202301,08 - Fruit and nuts,4.5,834
Exports,Kenya,8104000,202301,08 - Fruit and nuts,85.0,1550
Exports,Zambia,8091000,202301,08 - Fruit and nuts,4.53,512
Exports,Kenya,8094000,202301,08 - Fruit and nuts,12755.0,104552
Exports,Lesotho,8023200,202301,08 - Fruit and nuts,14.21,4041
Exports,Kenya,8101000,202301,08 - Fruit and nuts,60.0,1297
Exports,Zambia,8112090,202301,08 - Fruit and nuts,26.29,2154
Exports,Kenya,8071900,202301,08 - Fruit and nuts,375.0,5165
Exports,Zambia,8119085,202301,08 - Fruit and nuts,10.57,1053
Exports,Kenya,8109010,202301,08 - Fruit and nuts,11452.0,233025
Exports,Zambia,8092100,202301,08 - Fruit and nuts,15.06,2518
Exports,Lesotho,8031090,202301,08 - Fruit and nuts,4120.0,18260
Exports,Kenya,8105000,202301,08 - Fruit and nuts,105.0,1730
Exports,Zambia,8083000,202301,08 - Fruit and nuts,58.53,1043
Exports,Lesotho,8026200,202301,08 - Fruit and nuts,3.08,1025
Exports,Kenya,8109090,202301,08 - Fruit and nuts,13789.0,379212
Exports,Zambia,8111090,202301,08 - Fruit and nuts,50.0,3380
Exports,Kenya,8041010,202301,08 - Fruit and nuts,1648.0,18873
Exports,Lesotho,8041010,202301,08 - Fruit and nuts,1446.74,23821
Exports,Lesotho,8039090,202301,08 - Fruit and nuts,1502.0,30375
Exports,Lesotho,8044010,202301,08 - Fruit and nuts,1792.45,72408
Exports,Kenya,8051010,202301,08 - Fruit and nuts,375.39,4541
Exports,Lesotho,8042010,202301,08 - Fruit and nuts,6.0,1077
Exports,Kenya,8052990,202301,08 - Fruit and nuts,1720.0,23175
Exports,Zambia,8135000,202301,08 - Fruit and nuts,114.37,15093
Exports,Kenya,8042010,202301,08 - Fruit and nuts,56.0,4576
Exports,Kenya,8061000,202301,08 - Fruit and nuts,375665.78,4963137
Exports,Kenya,8083000,202301,08 - Fruit and nuts,96401.64,446736
Exports,Kenya,8084000,202301,08 - Fruit and nuts,49970.41,246227
Exports,Kenya,8093000,202301,08 - Fruit and nuts,15600.64,161464
Exports,Lesotho,8045010,202301,08 - Fruit and nuts,18107.2,199383
Exports,Lesotho,8051010,202301,08 - Fruit and nuts,1590.0,20687
Exports,Lesotho,8045090,202301,08 - Fruit and nuts,4271.28,33600
Exports,Lesotho,8092100,202301,08 - Fruit and nuts,6.0,1261
Exports,Lesotho,8084000,202301,08 - Fruit and nuts,2.0,135
Exports,Lesotho,8059090,202301,08 - Fruit and nuts,40.0,4870
Exports,Lesotho,8061000,202301,08 - Fruit and nuts,51889.9,373126
Exports,Lesotho,8109090,202301,08 - Fruit and nuts,303.6,12706
Exports,Lesotho,8109010,202301,08 - Fruit and nuts,402.5,20839
Exports,Lesotho,8112090,202301,08 - Fruit and nuts,52.0,4435
Exports,Kuwait,8102000,202301,08 - Fruit and nuts,11613.2,2989587
Exports,Lesotho,8092900,202301,08 - Fruit and nuts,4680.0,21100
Exports,Kuwait,8045010,202301,08 - Fruit and nuts,6120.0,395696
Exports,Kuwait,8109090,202301,08 - Fruit and nuts,3562.0,196355
Exports,Lebanon,8109010,202301,08 - Fruit and nuts,582.0,8000
Exports,Lebanon,8109090,202301,08 - Fruit and nuts,878.0,7848
Exports,Lebanon,8093000,202301,08 - Fruit and nuts,212.0,920
Exports,Lebanon,8045010,202301,08 - Fruit and nuts,4864.0,243838
Exports,Lebanon,8043010,202301,08 - Fruit and nuts,122.0,7253
Exports,Lithuania,8109090,202301,08 - Fruit and nuts,1657.0,69840
Exports,Lithuania,8093000,202301,08 - Fruit and nuts,2559.0,51924
Exports,Mauritius,8044010,202301,08 - Fruit and nuts,6229.0,394631
Exports,Mauritius,8072000,202301,08 - Fruit and nuts,13904.0,290105
Exports,Mauritius,8071900,202301,08 - Fruit and nuts,7194.0,188671
Exports,Mauritius,8093000,202301,08 - Fruit and nuts,2346.0,77297
Exports,Mauritius,8094000,202301,08 - Fruit and nuts,5002.0,168432
Exports,Mauritius,8103000,202301,08 - Fruit and nuts,26.0,1688
Exports,Mauritius,8026200,202301,08 - Fruit and nuts,25.0,86391
Exports,Mauritius,8044090,202301,08 - Fruit and nuts,1241.0,75240
Exports,Mauritius,8071100,202301,08 - Fruit and nuts,3168.0,59040
Exports,Mozambique,8041010,202301,08 - Fruit and nuts,30.0,2380
Exports,Mauritius,8109010,202301,08 - Fruit and nuts,1784.0,107020
Exports,Mauritius,8091000,202301,08 - Fruit and nuts,15.0,370
Exports,Mauritius,8061000,202301,08 - Fruit and nuts,59716.0,1724805
Exports,Mauritius,8109090,202301,08 - Fruit and nuts,13667.0,624000
Exports,Lesotho,8091000,202301,08 - Fruit and nuts,1052.6,11291
Exports,Lesotho,8132000,202301,08 - Fruit and nuts,55.62,6615
Exports,Lesotho,8134000,202301,08 - Fruit and nuts,612.6,80149
Exports,Lesotho,8135000,202301,08 - Fruit and nuts,745.63,121473
Exports,Lesotho,8011905,202301,08 - Fruit and nuts,81.0,2356
Exports,Lesotho,8011990,202301,08 - Fruit and nuts,6.42,484
Exports,Lesotho,8012200,202301,08 - Fruit and nuts,7.88,2462
Exports,Lesotho,8029912,202301,08 - Fruit and nuts,2.72,1032
Exports,Lesotho,8029990,202301,08 - Fruit and nuts,220.0,1500
Exports,Lesotho,8043010,202301,08 - Fruit and nuts,7281.8,89337
Exports,Lesotho,8041090,202301,08 - Fruit and nuts,258.72,10448
Exports,Lesotho,8039010,202301,08 - Fruit and nuts,106327.0,1247051
Exports,Lesotho,8031010,202301,08 - Fruit and nuts,3101.7,55372
Exports,Mozambique,8045010,202301,08 - Fruit and nuts,73.0,5728
Exports,Lesotho,8043090,202301,08 - Fruit and nuts,155.56,9280
Exports,Lesotho,8054010,202301,08 - Fruit and nuts,462.5,16715
Exports,Lesotho,8052110,202301,08 - Fruit and nuts,976.5,43051
Exports,Lesotho,8062000,202301,08 - Fruit and nuts,151.68,10872
Exports,Lesotho,8071100,202301,08 - Fruit and nuts,52375.36,391948
Exports,Lesotho,8081000,202301,08 - Fruit and nuts,164255.04,1962869
Exports,Lesotho,8055010,202301,08 - Fruit and nuts,4152.9,82553
Exports,Lesotho,8072000,202301,08 - Fruit and nuts,2010.7,53745
Exports,Lesotho,8071900,202301,08 - Fruit and nuts,2798.0,40516
Exports,Mozambique,8105000,202301,08 - Fruit and nuts,2649.0,71001
Exports,Mozambique,8041090,202301,08 - Fruit and nuts,61.6,2299
Exports,Lesotho,8083000,202301,08 - Fruit and nuts,22055.8,270278
Exports,United Arab Emirates,8045010,202301,08 - Fruit and nuts,145045.0,3370530
Exports,Lesotho,8104000,202301,08 - Fruit and nuts,523.89,54641
Exports,Lesotho,8103000,202301,08 - Fruit and nuts,9.9,1800
Exports,Lesotho,8105000,202301,08 - Fruit and nuts,386.0,32823
Exports,Lesotho,8119090,202301,08 - Fruit and nuts,19.6,2242
Exports,Mozambique,8011110,202301,08 - Fruit and nuts,78.38,5025
Exports,Lesotho,8129015,202301,08 - Fruit and nuts,3.76,266
Exports,Lesotho,8129090,202301,08 - Fruit and nuts,3.6,903
Exports,Lesotho,8131000,202301,08 - Fruit and nuts,41.24,6288
Exports,Falkland Islands (Malvinas),8055010,202301,08 - Fruit and nuts,4000.0,11000
Exports,Mozambique,8011110,202301,08 - Fruit and nuts,18080.1,634324
Exports,Mozambique,8011990,202301,08 - Fruit and nuts,123.04,9587
Exports,Mozambique,8039090,202301,08 - Fruit and nuts,0.9,250
Exports,Mozambique,8041090,202301,08 - Fruit and nuts,1539.36,7836
Exports,Mozambique,8042090,202301,08 - Fruit and nuts,4.8,1759
Exports,Mozambique,8045090,202301,08 - Fruit and nuts,1223.96,71092
Exports,Mozambique,8045010,202301,08 - Fruit and nuts,5396.51,79834
Exports,Mozambique,8051010,202301,08 - Fruit and nuts,142290.89,913476
Exports,Mozambique,8051090,202301,08 - Fruit and nuts,13922.0,98123
Exports,Mozambique,8054090,202301,08 - Fruit and nuts,95.0,682
Exports,Mozambique,8055090,202301,08 - Fruit and nuts,14150.0,18954
Exports,Mozambique,8055010,202301,08 - Fruit and nuts,99542.52,546106
Exports,Mozambique,8061000,202301,08 - Fruit and nuts,149049.85,1893654
Exports,Mozambique,8081000,202301,08 - Fruit and nuts,500421.37,5076674
Exports,Mozambique,8059090,202301,08 - Fruit and nuts,6532.0,24450
Exports,Mozambique,8083000,202301,08 - Fruit and nuts,53645.84,495568
Exports,Mozambique,8091000,202301,08 - Fruit and nuts,10957.43,118643
Exports,Mozambique,8102000,202301,08 - Fruit and nuts,1055.45,116072
Exports,Mozambique,8101000,202301,08 - Fruit and nuts,14478.24,259748
Exports,Mozambique,8104000,202301,08 - Fruit and nuts,736.85,27791
Exports,Mozambique,8129090,202301,08 - Fruit and nuts,15.25,2065
Exports,Mozambique,8109010,202301,08 - Fruit and nuts,17118.35,47949
Exports,Mozambique,8103000,202301,08 - Fruit and nuts,33.5,2062
Exports,Mozambique,8131000,202301,08 - Fruit and nuts,7.0,1105
Exports,Mozambique,8132000,202301,08 - Fruit and nuts,312.0,10982
Exports,Mozambique,8029100,202301,08 - Fruit and nuts,60.0,9141
Exports,Mozambique,8031010,202301,08 - Fruit and nuts,2427.46,61485
Exports,Mozambique,8041010,202301,08 - Fruit and nuts,2983.39,33891
Exports,Mozambique,8039010,202301,08 - Fruit and nuts,1170.24,17558
Exports,Mozambique,8043010,202301,08 - Fruit and nuts,6039.03,62664
Exports,Mozambique,8044010,202301,08 - Fruit and nuts,5082.3,275648
Exports,Mozambique,8031090,202301,08 - Fruit and nuts,1398.0,17251
Exports,Mozambique,8044090,202301,08 - Fruit and nuts,155.57,4742
Exports,Mozambique,8054010,202301,08 - Fruit and nuts,2783.88,42296
Exports,Mozambique,8059010,202301,08 - Fruit and nuts,2.0,302
Exports,Mozambique,8062000,202301,08 - Fruit and nuts,1204.76,60538
